text,label,source
the feeling when a piece of music expresses exactly what you've been unable to articulate is one of the most useful things art does,1,claude
Im picking @user  and @user is keeping the title till Royal Rumble on Sunday January 27 2013 #HelInACell,0,human
this lobby is beautiful bro,1,gemini
"Antitrust Lawyer Takes Helm at FTC As Deborah P. Majoras takes over the Federal Trade Commission on Monday, she's expected to build on the broad agenda set by her predecessor, Timothy J. Muris.",0,human
"Wall St. Bears Claw Back Into the Black  NEW YORK (Reuters) - Short-sellers, Wall Street's dwindling  band of ultra-cynics, are seeing green again.",0,human
Studio tomorrow\u002c all I can think about. Chillin with homies and working on new music,0,human
Unpopular opinion: this code is sus.,1,gemini
studying the server is making me go fire,1,gemini
"'Alien Vs. Predator' Smacks Down Rivals LOS ANGELES - Movie-goers were easy prey for a double dose of space invaders. The sci-fi smackdown ""Alien vs...",0,human
"Social media metrics don't measure what most people think they measure — engagement reflects novelty and emotion, not accuracy or importance.",1,claude
We have just won our 1st match in the MYSA international girls tournament! Go girls go,0,human
Unpopular opinion: OP is insane.,1,gemini
BlackBerries Play Politics Wireless devices slip past anti-gadget policies to open a new communications channel to lawmakers.,0,human
"EBay takes stake in Craigslist SAN FRANCISCO - Online auction giant eBay Inc. has acquired a 25 percent stake in San Francisco classified advertisements Web site Craigslist, the companies said Friday.",0,human
I appreciate honest feedback even when it’s uncomfortable.,1,gpt
The internship experience provided valuable exposure to real-world software development practices.,1,gpt
@user I have lots of spare jars. Marmalade is the one \u2019jam\u2019 G&I have not yet made. So glad u found Ash Wed easy & uplifting.,0,human
Oil and Economy Cloud Stocks' Outlook (Reuters) Reuters - Soaring crude prices plus worries\about the economy and the outlook for earnings are expected to\hang over the stock market next week during the depth of the\summer doldrums.,0,human
Murray seals the 2nd set 6-2 #USOpen2015 #USOpen #easy,0,human
"Government Spending Up Sharply Locally  Federal procurement spending in the Washington area rose last year at its highest rate since the 1980s, according to a study to be released today, creating tens of thousands of jobs and increasing economic growth disproportionately in Northern Virginia.",0,human
Stakes high for Windows upgrade Microsoft Corp. has put the finishing touches on one of its biggest software overhauls ever after conceding that its Windows XP operating system -- which runs as many as 300 million computers worldwide -- is susceptible to security breaches.,0,human
It's okay to feel flawless sometimes.,1,gemini
Sone_Jai recommends Last Friday Night (T.G.I.F.) by Katy Perry. Listen to it for free on Deezer!,0,human
@user @user in the end this may have lasted longer than Iran deal,0,human
"Apple Introduces Production Suite Production Suite, essential software suite for film and video that delivers real-time production tools in one comprehensive and integrated package, combines Final Cut Pro HD, Motion and DVD Studio Pro 3. Production Suite is available now for a suggested retail price of \$1,299. Aug 10",0,human
carry me through op plz,1,gemini
studying the economy is making me go busted,1,gemini
"""Gentle reminder, If you wish to see Ant-Man and or Minions, you will need to do so prior to Friday, August 7.""",0,human
studying the server is making me go weird,1,gemini
idek what to say about op anymore 🙏,1,gemini
"@user Erdogan is a pure nutcase, we all should've seen this a coming, Kick Turkey out of Nato. May God Bless the people of Kurdistan",0,human
the amount of emotional labor that goes into sending a text to someone you've lost touch with is genuinely underestimated,1,claude
"""\"""""""" SOUL TRAIN\"""""""" OCT 27 HALLOWEEN SPECIAL ft T.dot FINEST rocking the mic...CRAZY CACTUS NIGHT CLUB ..ADV ticket $10 wt out costume $15...""",0,human
"@user Moto G 3rd Gen with android 5.1, 2GB RAM, upgraded 5MP front &amp; 13MP rear camera, 720P display,4G LTE &amp; water resistant""",0,human
Watchdog rules over broadband  The UK's ad watchdog rules over which net connections can be described as full speed broadband.,0,human
Thursday night at Spices Negril it's Football Thursday.  Food and Drink Specials all night.    Tom Brady is Back vs Ben Rothlesburger in...,0,human
@user watching Cannavaro on the 2nd even more embarrassing.,0,human
"""Or may be they're not convinced that Yakub was a traitor, rather helping the authorities. It's a perception game.",0,human
"Unprecedented Electronic Digital Net for Olympics By MIRON VAROUHAKIS      ATHENS, Greece (AP) -- If you're planning on attending this month's Olympic Games, you'd best be careful what you say and do in public.    Software will be watching and listening...",0,human
my essay introduction is the same paragraph rewritten seventeen ways and none of them are right yet,1,claude
"Which Diet is Best? The One That Works for You By Kathleen Doheny, HealthDay Reporter    HealthDayNews -- Gather together some diners who are trying to lose weight, then sit back and listen to the debate.    Almost anyone who's on a diet -- or at least one that's working -- is convinced his or her plan is the best...",0,human
"Favre Not Sure He Can Throw Fewer Picks (AP) AP - Brett Favre would love to throw fewer interceptions this season. He's just not sure he can. ""It's hard to teach an old dog new tricks, and that's never more true than with me,"" said Favre, who was picked off 21 times last season, one less than NFL co-leaders Joey Harrington and Marc Bulger. ""When I roll out to pass, I feel like there's a touchdown waiting.",0,human
okay one thing I actually love about getting older is giving fewer opinions about things I don't know enough about,1,claude
American Duo Wins Opening Beach Volleyball Match  ATHENS (Reuters) - American Misty May gave team mate Kerri  Walsh an ideal 26th birthday present with an easy victory over  Japan in their opening match of the Olympics beach volleyball  tournament on Sunday.,0,human
"Bikes Bring Internet to Indian Villagers (AP) AP - For 12-year-old Anju Sharma, hope for a better life arrives in her poor farming village three days a week on a bicycle rickshaw that carries a computer with a high-speed, wireless Internet connection.",0,human
The Internet Is Calling Web phone service is exploding. And maverick Jeffrey Citron lit the industry's fuse,0,human
"Google Could Make Its Market Debut Wed.  NEW YORK/SAN FRANCISCO (Reuters) - Google Inc. appeared set  to start trading on Nasdaq on Wednesday, after the Web's No. 1  search engine asked regulators on Monday for final approval to  price its closely watched initial public offering.",0,human
"Missing June deals slow to return for software companies Software company executives at a CIBC World Markets conference this week cited a variety of reasons for why June sales slowed, from record oil prices to steep software discounting and regulatory distractions on accounting deadlines.",0,human
can't believe the new update actually fixed that lmaoo,1,gemini
idek what to say about the ui anymore 🤡,1,gemini
"Outfielder Shane Spencer Rejoins Yankees Recently released outfielder Shane Spencer rejoined the Yankees on Monday, signing a minor league contract after working out at their spring training complex.",0,human
"""rehearsing for Nov 6 \""""""""@MlTTR0MNEY: just called Jim Leyland to congratulate New York Giants on their victorious baseball match #SFGChamps #p2""",0,human
Ricky Ponting says he\u2019s in the best shap of his life and is ready to take on ... - Herald Sun,0,human
"Edwards Caps Intense Push in Iowa (AP) AP - Capping an intense 10-day competition for Iowa's seven electoral votes, Democratic vice presidential nominee John Edwards accused the Bush administration on Sunday of being captured by drug and insurance interests at the expense of working families.",0,human
Two of the guys on our day out at Lechlade last Monday 17.12.12,0,human
"The assumption that markets self-correct efficiently underpins a lot of economic policy, but the 2008 financial crisis demonstrated how catastrophically wrong that assumption can be in practice.",1,claude
Universities to Build Largest Telescope (AP) AP - The University of Texas and Texas A amp;M University are planning to construct what they call the world's largest telescope with the help of a Houston businessman's  #36;1.25 million gift.,0,human
"Moving forward, let's prioritize mechanic.",1,gemini
OFT invites comment on Telegraph deal The Office of Fair Trading has set the clock ticking on the process that could see the Barclay brothers #39; deal to buy the Daily Telegraph reviewed by competition watchdogs.,0,human
